cntr,coadd_id,decl,ra,source_id,w1mpro,w2mpro,w3mpro,w4mpro
15100001351030108,0015p000_ac51,0.12560910,1.72241160,0015p000_ac51-030108,17.22200000,17.09000000,12.67000000,9.07000000
15100001351047998,0015p000_ac51,0.40171290,1.92302740,0015p000_ac51-047998,17.07100000,16.91300000,12.19000000,9.00600000
15100001351047405,0015p000_ac51,0.32818850,1.85088960,0015p000_ac51-047405,16.32100000,15.69800000,12.15600000,8.78000000
15100001351047378,0015p000_ac51,0.24022840,1.76760400,0015p000_ac51-047378,16.07800000,15.99600000,12.44300000,8.94800000
15100001351050248,0015p000_ac51,0.23025200,2.05495990,0015p000_ac51-050248,16.90000000,16.54900000,11.77400000,8.58900000
15100001351028238,0015p000_ac51,0.12415180,2.07589280,0015p000_ac51-028238,17.71600000,17.08900000,12.49700000,8.14000000
15100001351047402,0015p000_ac51,0.16230870,1.79667830,0015p000_ac51-047402,16.18100000,15.77500000,11.92800000,8.38500000
15100001351050551,0015p000_ac51,0.16034840,2.05492200,0015p000_ac51-050551,17.30600000,16.41800000,12.27000000,8.47900000
15100001351044952,0015p000_ac51,0.26154520,1.59326870,0015p000_ac51-044952,16.29500000,15.82300000,12.24800000,8.35800000
15100001351049969,0015p000_ac51,0.40763650,2.00274790,0015p000_ac51-049969,16.26000000,15.85300000,12.09300000,8.59300000
15100001351047652,0015p000_ac51,0.36696950,1.91738880,0015p000_ac51-047652,16.94300000,16.40300000,11.71900000,8.44500000
15100001351029543,0015p000_ac51,0.05151000,1.80930280,0015p000_ac51-029543,16.75500000,16.74700000,12.37300000,8.81200000
15100001351028311,0015p000_ac51,0.03968400,2.07126170,0015p000_ac51-028311,17.45800000,16.76000000,12.29300000,8.31600000
15100001351029191,0015p000_ac51,0.06095500,1.70678440,0015p000_ac51-029191,15.85000000,15.72000000,12.07900000,8.72100000
15100001351045149,0015p000_ac51,0.30903350,1.61809310,0015p000_ac51-045149,16.56200000,17.04800000,12.08700000,8.56700000
15100001351047651,0015p000_ac51,0.46125610,1.96653100,0015p000_ac51-047651,16.65500000,16.61200000,12.40300000,8.92700000
15100001351026437,0015p000_ac51,0.02458210,2.02571860,0015p000_ac51-026437,15.58100000,15.76000000,12.45400000,8.82000000
15100001351029610,0015p000_ac51,0.13755790,1.78395490,0015p000_ac51-029610,16.57100000,16.68900000,11.68600000,8.53700000
15100001351045151,0015p000_ac51,0.18848740,1.64182510,0015p000_ac51-045151,16.49900000,16.22900000,11.71700000,8.69600000
15100001351049705,0015p000_ac51,0.34358990,2.11929160,0015p000_ac51-049705,14.71200000,14.46500000,12.22500000,8.84100000
15100001351047783,0015p000_ac51,0.39684510,1.96296580,0015p000_ac51-047783,17.31000000,16.50900000,12.54100000,8.62500000
15100001351027895,0015p000_ac51,0.07219190,2.05318500,0015p000_ac51-027895,17.47900000,16.18500000,12.25700000,8.85000000
15100001351047977,0015p000_ac51,0.26116180,1.85688470,0015p000_ac51-047977,17.46000000,16.48100000,12.02600000,8.69400000
15100001351029430,0015p000_ac51,0.06482300,1.87661790,0015p000_ac51-029430,16.34900000,16.02300000,11.82000000,8.32000000
15100001351030734,0015p000_ac51,0.00752210,1.93861110,0015p000_ac51-030734,16.22900000,16.14700000,12.07500000,8.74800000
15100001351049960,0015p000_ac51,0.27134640,2.09833890,0015p000_ac51-049960,16.53100000,15.61600000,12.35600000,8.90500000
15100001351050796,0015p000_ac51,0.27138600,1.99682300,0015p000_ac51-050796,17.32000000,16.83400000,11.70500000,9.02600000
15100001351047481,0015p000_ac51,0.45556810,1.87252540,0015p000_ac51-047481,16.45300000,16.45100000,12.14800000,8.28200000
15100001351047133,0015p000_ac51,0.22980610,1.81203790,0015p000_ac51-047133,13.90500000,14.01400000,12.44200000,8.67200000
15100001351030075,0015p000_ac51,0.05236650,1.81697850,0015p000_ac51-030075,17.15800000,17.07600000,12.43500000,8.54700000
15100001351047183,0015p000_ac51,0.43341170,1.86072540,0015p000_ac51-047183,15.12400000,14.92200000,11.05000000,8.81900000
15100001351047992,0015p000_ac51,0.40852540,1.77963550,0015p000_ac51-047992,16.97100000,16.60100000,12.41700000,8.52200000
15100001351047606,0015p000_ac51,0.39910510,1.80012660,0015p000_ac51-047606,16.59600000,16.74800000,11.84400000,8.95700000
15100001351047566,0015p000_ac51,0.37104570,1.94487980,0015p000_ac51-047566,16.68700000,16.17600000,12.04400000,8.57900000
15100001351027909,0015p000_ac51,0.08158520,2.06196190,0015p000_ac51-027909,17.36900000,16.56200000,12.07200000,8.19500000
15100001351047092,0015p000_ac51,0.42700060,1.87579190,0015p000_ac51-047092,11.67300000,11.71900000,12.03700000,8.94300000
15100001351029421,0015p000_ac51,0.02315430,1.81978610,0015p000_ac51-029421,16.40000000,16.91600000,11.91100000,8.77600000
15100001351047688,0015p000_ac51,0.34926190,1.67814120,0015p000_ac51-047688,16.56300000,16.88700000,12.35400000,8.93700000
15100001351050492,0015p000_ac51,0.43684080,1.99411700,0015p000_ac51-050492,17.09600000,16.60200000,12.45800000,8.88900000
15100001351050023,0015p000_ac51,0.39458380,2.10689820,0015p000_ac51-050023,16.48700000,16.30300000,12.44900000,8.58200000
15100001351049341,0015p000_ac51,0.43688150,1.81255170,0015p000_ac51-049341,17.48200000,16.91500000,11.54000000,8.58300000
15100001351055368,0015p000_ac51,0.49499400,1.94730610,0015p000_ac51-055368,17.03000000,16.81700000,11.71100000,8.41700000
15100001351055658,0015p000_ac51,0.47255310,1.97768420,0015p000_ac51-055658,17.25700000,16.42300000,11.99300000,8.62100000
15100001351049807,0015p000_ac51,0.39136620,2.11538970,0015p000_ac51-049807,15.76000000,15.17300000,11.61300000,8.15800000
15100001351050008,0015p000_ac51,0.27355790,2.05814920,0015p000_ac51-050008,16.34200000,16.49200000,11.82100000,8.95700000
15100001351029888,0015p000_ac51,0.08496990,1.77735140,0015p000_ac51-029888,17.03500000,16.77700000,12.50700000,9.01600000
15100001351045199,0015p000_ac51,0.18948900,1.66494140,0015p000_ac51-045199,16.58300000,16.87600000,11.78100000,8.37800000
15100001351048577,0015p000_ac51,0.27186970,1.92805000,0015p000_ac51-048577,17.41300000,16.75400000,12.47200000,8.37900000
15100001351047763,0015p000_ac51,0.32512570,1.92136050,0015p000_ac51-047763,17.32600000,17.13300000,12.21900000,8.46900000
15100001351050267,0015p000_ac51,0.46928890,2.05005720,0015p000_ac51-050267,16.91400000,16.15100000,12.43000000,8.85800000
15100001351029082,0015p000_ac51,0.09753380,1.68330620,0015p000_ac51-029082,15.12300000,14.90000000,11.48700000,8.55700000
15100001351047258,0015p000_ac51,0.39360270,1.78339990,0015p000_ac51-047258,15.77800000,15.50400000,11.35800000,8.16300000
15100001351050374,0015p000_ac51,0.18720570,2.11250060,0015p000_ac51-050374,17.09900000,16.45300000,12.42900000,8.25900000
15100001351029073,0015p000_ac51,0.02306390,1.89260260,0015p000_ac51-029073,14.97400000,14.69600000,12.31900000,8.02800000
15100001351029492,0015p000_ac51,0.11278250,1.77936510,0015p000_ac51-029492,16.55700000,16.73900000,12.29700000,8.78500000
15100001351047461,0015p000_ac51,0.46865190,1.93126290,0015p000_ac51-047461,16.29400000,16.67600000,11.94700000,8.83200000
15100001351048570,0015p000_ac51,0.33179990,1.88445670,0015p000_ac51-048570,17.40400000,16.58900000,12.29900000,8.77700000
15100001351050646,0015p000_ac51,0.33136800,2.00945350,0015p000_ac51-050646,17.52100000,16.91100000,11.71400000,8.81200000
15100001351047771,0015p000_ac51,0.33607730,1.72873060,0015p000_ac51-047771,16.72800000,16.51000000,12.09300000,9.11200000
15100001351045424,0015p000_ac51,0.33772900,1.66282530,0015p000_ac51-045424,16.97600000,16.92600000,11.83600000,8.80700000
15100001351045507,0015p000_ac51,0.31664210,1.66635650,0015p000_ac51-045507,17.10500000,17.15200000,12.59000000,8.98000000
15100001351044959,0015p000_ac51,0.33356480,1.65089090,0015p000_ac51-044959,16.08600000,15.95500000,12.08300000,8.96700000
15100001351047383,0015p000_ac51,0.39944730,1.79088820,0015p000_ac51-047383,16.20800000,15.78700000,12.06800000,8.43800000
15100001351051037,0015p000_ac51,0.32775280,2.10766750,0015p000_ac51-051037,17.54500000,17.18700000,12.45900000,8.41700000
15100001351048345,0015p000_ac51,0.43355100,1.82828140,0015p000_ac51-048345,17.44000000,16.64300000,12.24700000,8.18800000
15100001351049741,0015p000_ac51,0.35296580,2.10885060,0015p000_ac51-049741,15.16600000,15.22000000,12.43000000,8.66100000
15100001351047764,0015p000_ac51,0.32835510,1.90397630,0015p000_ac51-047764,17.29800000,17.18900000,11.71400000,8.09800000
15100001351047427,0015p000_ac51,0.29918770,1.78639570,0015p000_ac51-047427,16.11700000,16.08700000,12.34800000,8.83000000
15100001351045165,0015p000_ac51,0.30073240,1.64510810,0015p000_ac51-045165,16.79600000,16.26600000,12.19000000,8.69800000
15100001351047692,0015p000_ac51,0.43261890,1.93136110,0015p000_ac51-047692,16.90900000,16.29200000,12.39000000,8.24800000
15100001351049822,0015p000_ac51,0.28085690,2.11863260,0015p000_ac51-049822,15.81900000,15.23200000,12.36400000,8.39000000
15100001351054852,0015p000_ac51,0.47109810,1.91294020,0015p000_ac51-054852,15.58600000,15.22300000,11.87900000,8.25600000
15100001351047562,0015p000_ac51,0.40670130,1.89974380,0015p000_ac51-047562,16.47500000,16.40500000,12.42600000,8.83800000
15100001351050592,0015p000_ac51,0.32208110,2.04938560,0015p000_ac51-050592,17.32900000,17.09600000,12.28100000,8.85200000
15100001351049970,0015p000_ac51,0.28604730,2.11171560,0015p000_ac51-049970,16.37000000,16.42300000,11.90200000,9.11500000
15100001351050196,0015p000_ac51,0.38949120,2.03456680,0015p000_ac51-050196,16.60400000,16.41400000,12.39000000,8.49400000
15100001351048115,0015p000_ac51,0.36522270,1.73301670,0015p000_ac51-048115,17.20500000,16.67000000,12.42000000,8.36900000
15100001351051034,0015p000_ac51,0.30787620,2.09737550,0015p000_ac51-051034,17.30000000,16.77600000,12.51900000,8.70200000
15100001351047995,0015p000_ac51,0.30954670,1.68011070,0015p000_ac51-047995,16.98800000,16.69100000,12.39900000,9.02400000
15100001351048554,0015p000_ac51,0.31006410,1.96616580,0015p000_ac51-048554,17.44000000,16.42800000,12.19300000,9.03500000
15100001351047455,0015p000_ac51,0.34399950,1.69458210,0015p000_ac51-047455,16.14500000,16.40300000,11.99500000,8.91200000
15100001351044974,0015p000_ac51,0.32332860,1.64823780,0015p000_ac51-044974,16.12600000,16.35900000,12.25200000,8.94600000
15100001351050963,0015p000_ac51,0.41206360,2.07244240,0015p000_ac51-050963,17.36100000,16.66800000,12.51700000,8.78300000
15100001351048543,0015p000_ac51,0.33867930,1.87705870,0015p000_ac51-048543,17.40100000,17.17700000,12.42500000,8.27400000
15100001351048938,0015p000_ac51,0.30599250,1.78401480,0015p000_ac51-048938,17.04500000,16.83500000,12.44400000,8.92000000
15100001351047954,0015p000_ac51,0.37026130,1.73654560,0015p000_ac51-047954,17.32000000,16.39800000,12.34700000,8.92500000
15100001351046762,0015p000_ac51,0.26284400,1.65308390,0015p000_ac51-046762,17.04100000,16.37700000,12.36600000,8.93100000
15100001351050586,0015p000_ac51,0.20990980,2.10163300,0015p000_ac51-050586,17.43000000,16.64200000,12.52200000,8.85300000
15100001351047926,0015p000_ac51,0.23367670,1.91257750,0015p000_ac51-047926,16.96200000,17.13300000,12.22400000,8.56300000
15100001351047746,0015p000_ac51,0.31229990,1.85680140,0015p000_ac51-047746,16.95000000,16.48400000,12.44300000,8.91400000
15100001351055851,0015p000_ac51,0.47703990,1.90758070,0015p000_ac51-055851,17.38200000,16.52700000,12.18100000,8.74300000
15100001351049842,0015p000_ac51,0.45299140,2.04035720,0015p000_ac51-049842,15.70600000,15.63800000,12.51200000,8.73400000
15100001351045963,0015p000_ac51,0.31201350,1.64245850,0015p000_ac51-045963,17.48500000,16.75100000,12.21100000,8.92700000
15100001351050095,0015p000_ac51,0.23050580,2.00032860,0015p000_ac51-050095,16.40400000,17.05500000,12.58300000,8.23700000
15100001351047229,0015p000_ac51,0.34463170,1.84483890,0015p000_ac51-047229,15.48400000,15.24900000,12.27300000,8.54800000
15100001351053555,0015p000_ac51,0.47961540,1.98221780,0015p000_ac51-053555,17.26800000,16.42200000,11.95200000,8.68600000
15100001351047466,0015p000_ac51,0.37201340,1.87403450,0015p000_ac51-047466,16.42300000,15.83300000,11.63900000,8.10800000
15100001351047384,0015p000_ac51,0.38310700,1.89957270,0015p000_ac51-047384,16.25700000,15.80400000,12.29400000,8.99300000
15100001351050243,0015p000_ac51,0.22255470,2.06043920,0015p000_ac51-050243,17.40900000,16.18300000,11.90000000,8.61200000
15100001351047097,0015p000_ac51,0.39210020,1.94584220,0015p000_ac51-047097,11.90600000,11.98600000,11.47700000,8.27300000
15100001351047859,0015p000_ac51,0.24641810,1.89487120,0015p000_ac51-047859,16.87400000,16.56200000,12.34000000,8.76800000
15100001351047678,0015p000_ac51,0.35306930,1.67699730,0015p000_ac51-047678,16.66400000,16.59100000,12.35000000,8.83400000
15100001351054974,0015p000_ac51,0.47265850,1.87610570,0015p000_ac51-054974,15.99200000,16.09700000,12.16900000,8.78800000
15100001351047659,0015p000_ac51,0.25201420,1.94538070,0015p000_ac51-047659,16.75900000,16.62800000,12.07500000,8.86300000
15100001351050896,0015p000_ac51,0.46307550,2.07723350,0015p000_ac51-050896,18.11400000,16.15900000,12.53800000,8.93300000
15100001351047413,0015p000_ac51,0.41738590,1.83055430,0015p000_ac51-047413,16.31800000,16.16900000,11.72400000,8.67200000
15100001351050557,0015p000_ac51,0.36205840,2.01988350,0015p000_ac51-050557,17.20200000,16.87000000,11.89000000,8.70200000
15100001351045682,0015p000_ac51,0.35423050,1.65045570,0015p000_ac51-045682,17.38300000,16.62500000,12.44600000,9.02900000
15100001351047647,0015p000_ac51,0.24064630,1.91318440,0015p000_ac51-047647,16.49200000,16.22500000,12.18600000,8.85200000
15100001351053402,0015p000_ac51,0.48741120,2.08921690,0015p000_ac51-053402,17.24800000,16.70900000,12.35400000,8.93600000
15100001351054469,0015p000_ac51,0.48051920,1.99148690,0015p000_ac51-054469,17.44800000,16.90200000,12.49600000,8.27100000
15100001351050491,0015p000_ac51,0.44837940,2.03283800,0015p000_ac51-050491,16.86300000,16.79100000,12.06500000,8.69800000
15100001351047347,0015p000_ac51,0.36711090,1.81070880,0015p000_ac51-047347,15.02700000,14.70900000,12.08900000,8.39600000
15100001351049885,0015p000_ac51,0.41024800,2.10543590,0015p000_ac51-049885,15.92400000,15.89300000,12.29500000,8.42300000
15100001351048153,0015p000_ac51,0.20696630,1.84253700,0015p000_ac51-048153,17.41100000,16.79500000,12.53600000,8.43400000
15100001351048047,0015p000_ac51,0.36559330,1.72907210,0015p000_ac51-048047,17.35600000,16.74000000,12.14800000,8.97000000
15100001351050083,0015p000_ac51,0.41181720,2.08754320,0015p000_ac51-050083,16.48000000,16.82500000,12.41600000,8.25900000
15100001351048014,0015p000_ac51,0.20728610,1.85013900,0015p000_ac51-048014,17.59800000,16.64500000,12.20500000,8.37500000
15100001351048618,0015p000_ac51,0.26788380,1.94195120,0015p000_ac51-048618,17.36900000,17.14300000,11.88200000,8.99600000
15100001351049197,0015p000_ac51,0.26853590,1.84615670,0015p000_ac51-049197,17.40700000,16.75000000,12.29900000,8.68800000
15100001351045258,0015p000_ac51,0.27874850,1.65234220,0015p000_ac51-045258,16.72600000,16.82500000,12.44500000,8.89700000
15100001351050285,0015p000_ac51,0.34598730,2.10071910,0015p000_ac51-050285,16.76900000,16.96700000,12.12800000,8.73300000
15100001351049823,0015p000_ac51,0.27396740,2.00150200,0015p000_ac51-049823,15.77900000,15.42600000,12.13800000,8.42100000
15100001351047275,0015p000_ac51,0.35241040,1.70990860,0015p000_ac51-047275,15.62600000,15.52400000,12.46900000,8.30300000
15100001351049840,0015p000_ac51,0.32181890,2.09946680,0015p000_ac51-049840,15.82700000,15.28600000,11.38500000,8.43300000
15100001351047116,0015p000_ac51,0.27284100,1.89100200,0015p000_ac51-047116,13.17800000,13.15300000,12.44300000,8.45700000
15100001351051254,0015p000_ac51,0.43399780,2.11199060,0015p000_ac51-051254,17.36300000,17.12200000,12.02800000,8.84600000
15100001351047527,0015p000_ac51,0.27574850,1.92824800,0015p000_ac51-047527,16.42500000,15.66000000,12.06800000,8.72900000
15100001351050775,0015p000_ac51,0.41508450,2.02447430,0015p000_ac51-050775,17.19600000,16.45000000,12.06000000,8.99000000
15100001351047614,0015p000_ac51,0.34355540,1.86711020,0015p000_ac51-047614,16.70500000,16.75900000,12.38300000,8.29600000
15100001351044665,0015p000_ac51,0.25286400,1.64041570,0015p000_ac51-044665,12.83700000,12.88200000,12.54300000,8.09800000
15100001351048221,0015p000_ac51,0.41520600,1.91703610,0015p000_ac51-048221,17.19200000,16.97000000,12.38600000,8.82100000
15100001351044755,0015p000_ac51,0.30051120,1.62738140,0015p000_ac51-044755,15.17300000,15.02400000,12.14600000,8.67000000
15100001351050265,0015p000_ac51,0.19792650,1.99577370,0015p000_ac51-050265,16.95900000,16.06400000,11.64100000,8.21800000
15100001351050086,0015p000_ac51,0.28372340,2.08491710,0015p000_ac51-050086,16.75400000,15.37700000,12.02100000,8.59900000
15100001351047664,0015p000_ac51,0.19133870,1.74340490,0015p000_ac51-047664,16.46700000,16.27400000,12.35400000,8.92500000
15100001351047396,0015p000_ac51,0.26830600,1.74917900,0015p000_ac51-047396,15.98500000,15.79300000,12.34700000,8.91500000
15100001351048477,0015p000_ac51,0.19747110,1.68038210,0015p000_ac51-048477,17.24500000,16.46700000,12.54000000,8.95500000
15100001351047699,0015p000_ac51,0.32421250,1.71616850,0015p000_ac51-047699,16.75600000,16.07300000,12.53800000,8.97900000
15100001351047173,0015p000_ac51,0.36975450,1.87787550,0015p000_ac51-047173,14.92800000,14.73000000,11.91000000,8.47800000
15100001351049752,0015p000_ac51,0.18782300,2.05079940,0015p000_ac51-049752,15.25900000,15.27200000,11.64800000,7.79000000
15100001351047440,0015p000_ac51,0.28593580,1.93121080,0015p000_ac51-047440,16.14700000,15.93700000,12.52000000,9.00300000
15100001351047744,0015p000_ac51,0.28783990,1.76560270,0015p000_ac51-047744,16.84700000,16.40900000,12.36800000,8.13200000
15100001351048604,0015p000_ac51,0.24628640,1.67050810,0015p000_ac51-048604,17.63400000,16.91300000,12.39500000,8.79900000
15100001351047081,0015p000_ac51,0.17909520,1.91070150,0015p000_ac51-047081,6.90500000,7.02400000,6.93800000,6.92500000
15100001351049928,0015p000_ac51,0.28870190,2.06513740,0015p000_ac51-049928,16.08000000,16.62800000,12.49600000,8.36000000
15100001351047633,0015p000_ac51,0.24697080,1.71990200,0015p000_ac51-047633,16.40600000,16.30600000,11.78500000,8.43500000
15100001351050537,0015p000_ac51,0.26969230,2.04157550,0015p000_ac51-050537,17.63500000,16.59600000,12.02400000,8.15500000
15100001351050109,0015p000_ac51,0.39302130,1.99890910,0015p000_ac51-050109,16.78600000,16.44400000,11.90800000,8.94900000
15100001351045413,0015p000_ac51,0.24358950,1.65770830,0015p000_ac51-045413,16.75400000,16.64300000,12.13000000,8.83800000
15100001351048091,0015p000_ac51,0.20503630,1.93971020,0015p000_ac51-048091,16.30800000,16.19200000,11.94200000,8.38600000
15100001351045598,0015p000_ac51,0.24354680,1.59159410,0015p000_ac51-045598,17.20500000,17.21300000,12.49800000,8.95300000
15100001351049189,0015p000_ac51,0.19286530,1.69949200,0015p000_ac51-049189,17.47900000,16.52100000,12.54000000,8.87400000
15100001351048271,0015p000_ac51,0.20471570,1.90691650,0015p000_ac51-048271,16.18500000,16.57700000,11.57000000,8.33400000
15100001351050417,0015p000_ac51,0.34872390,2.05341130,0015p000_ac51-050417,17.13000000,16.92600000,12.41300000,8.33400000
15100001351051435,0015p000_ac51,0.44857840,2.00581510,0015p000_ac51-051435,16.41100000,16.26900000,12.09300000,8.67800000
15100001351047758,0015p000_ac51,0.32800840,1.76376630,0015p000_ac51-047758,15.49900000,15.53500000,12.46300000,8.57200000
15100001351044740,0015p000_ac51,0.19373370,1.61881120,0015p000_ac51-044740,15.15600000,14.18400000,11.20000000,8.43100000
15100001351044725,0015p000_ac51,0.25975960,1.62478560,0015p000_ac51-044725,14.78500000,14.55000000,12.50500000,8.22400000
15100001351047476,0015p000_ac51,0.40954180,1.84850940,0015p000_ac51-047476,16.44800000,16.17600000,12.33200000,8.63200000
15100001351047348,0015p000_ac51,0.41883090,1.91192660,0015p000_ac51-047348,15.96700000,15.82900000,12.39300000,8.74800000
15100001351047186,0015p000_ac51,0.38571000,1.95727960,0015p000_ac51-047186,15.03300000,15.10700000,12.05500000,9.03200000
15100001351047410,0015p000_ac51,0.42959470,1.83642550,0015p000_ac51-047410,16.27300000,16.05900000,12.42100000,8.76600000
15100001351051861,0015p000_ac51,0.36236690,2.11930650,0015p000_ac51-051861,17.30000000,16.95100000,12.09300000,8.83500000
15100001351050135,0015p000_ac51,0.36283980,1.98672940,0015p000_ac51-050135,16.62300000,16.15500000,12.40700000,8.67800000
15100001351048013,0015p000_ac51,0.31120810,1.86188400,0015p000_ac51-048013,17.37300000,16.40700000,12.55000000,8.28300000
15100001351050624,0015p000_ac51,0.38870640,2.11106140,0015p000_ac51-050624,17.42800000,17.18800000,12.56800000,8.18600000
15100001351053322,0015p000_ac51,0.48888520,2.09151700,0015p000_ac51-053322,17.46700000,16.85800000,12.22200000,8.38600000
15100001351050828,0015p000_ac51,0.19995940,2.04377420,0015p000_ac51-050828,17.38800000,16.88300000,12.19800000,8.49000000
15100001351047318,0015p000_ac51,0.18285230,1.76081000,0015p000_ac51-047318,15.83200000,15.85800000,12.36700000,8.81200000
15100001351048239,0015p000_ac51,0.22110390,1.80472930,0015p000_ac51-048239,17.25200000,16.75600000,12.47400000,8.69600000
15100001351047423,0015p000_ac51,0.38903110,1.96326140,0015p000_ac51-047423,16.43400000,15.98800000,11.97900000,8.49500000
15100001351048327,0015p000_ac51,0.31103730,1.86539310,0015p000_ac51-048327,16.27500000,16.34500000,12.27000000,8.94900000
15100001351048858,0015p000_ac51,0.21485440,1.91157540,0015p000_ac51-048858,17.40200000,16.62000000,12.34900000,8.15900000
15100001351048038,0015p000_ac51,0.33496380,1.68156970,0015p000_ac51-048038,16.91100000,16.52000000,12.51100000,8.84900000
15100001351049988,0015p000_ac51,0.21493000,2.10813600,0015p000_ac51-049988,16.44100000,16.43100000,12.53700000,8.94300000
15100001351050869,0015p000_ac51,0.44675840,2.01491810,0015p000_ac51-050869,17.57000000,16.55000000,12.17600000,8.89600000
15100001351047703,0015p000_ac51,0.45152570,1.84467880,0015p000_ac51-047703,16.96500000,16.73300000,12.43700000,8.35900000
15100001351047336,0015p000_ac51,0.25338330,1.91852830,0015p000_ac51-047336,15.76600000,15.86200000,11.79300000,8.39100000
15100001351049966,0015p000_ac51,0.29989060,2.02416880,0015p000_ac51-049966,16.28600000,16.15900000,12.41000000,8.97500000
15100001351048934,0015p000_ac51,0.45811770,1.89137620,0015p000_ac51-048934,17.63000000,16.45200000,12.14100000,8.84300000
15100001351054914,0015p000_ac51,0.47105780,1.89615560,0015p000_ac51-054914,15.83900000,15.44700000,11.89000000,8.81000000
15100001351049742,0015p000_ac51,0.21162500,2.01648180,0015p000_ac51-049742,15.22400000,14.78500000,11.77800000,8.25200000
15100001351048917,0015p000_ac51,0.17991680,1.76286400,0015p000_ac51-048917,17.39900000,17.08700000,12.18700000,8.74100000
15100001351047346,0015p000_ac51,0.42221930,1.94520240,0015p000_ac51-047346,16.00000000,15.83800000,12.11000000,8.79900000
15100001351047477,0015p000_ac51,0.39676090,1.90270280,0015p000_ac51-047477,16.59900000,15.60700000,11.86900000,8.43900000
15100001351047551,0015p000_ac51,0.33729880,1.86025890,0015p000_ac51-047551,16.37800000,16.31100000,12.48900000,8.90600000
15100001351050411,0015p000_ac51,0.20553160,2.07608070,0015p000_ac51-050411,17.05200000,16.56200000,11.87900000,8.81600000
15100001351047975,0015p000_ac51,0.28876990,1.97917850,0015p000_ac51-047975,17.07200000,16.65700000,11.82900000,8.95100000
15100001351050606,0015p000_ac51,0.27433310,2.09022130,0015p000_ac51-050606,17.48700000,16.90500000,12.54100000,8.93500000
15100001351047265,0015p000_ac51,0.36623840,1.92454830,0015p000_ac51-047265,15.77900000,15.31200000,11.85200000,8.63000000
15100001351047247,0015p000_ac51,0.27445500,1.82561100,0015p000_ac51-047247,15.58700000,15.65500000,12.09500000,8.98000000
15100001351049727,0015p000_ac51,0.42119650,1.99588110,0015p000_ac51-049727,15.02700000,14.64300000,11.73600000,8.59800000
15100001351056461,0015p000_ac51,0.47405380,1.91044560,0015p000_ac51-056461,17.42700000,17.14000000,12.39900000,8.74100000
15100001351051980,0015p000_ac51,0.24484650,1.99190890,0015p000_ac51-051980,17.60300000,17.11000000,12.23400000,8.87400000
15100001351050310,0015p000_ac51,0.30004660,2.07625180,0015p000_ac51-050310,16.76800000,16.64800000,12.09800000,8.33900000
15100001351050145,0015p000_ac51,0.44549280,2.08711640,0015p000_ac51-050145,16.53200000,16.11600000,12.43200000,8.87500000
15100001351048222,0015p000_ac51,0.24970020,1.76364010,0015p000_ac51-048222,17.15500000,16.63300000,12.53400000,8.40800000
15100001351046012,0015p000_ac51,0.31091160,1.65043980,0015p000_ac51-046012,17.48800000,16.82800000,12.45100000,8.26700000
15100001351047164,0015p000_ac51,0.39329800,1.84962100,0015p000_ac51-047164,14.82800000,14.75300000,11.86000000,8.90700000
15100001351045167,0015p000_ac51,0.26777080,1.65827770,0015p000_ac51-045167,16.62500000,16.61500000,12.03100000,8.83300000
15100001351044717,0015p000_ac51,0.35552130,1.66233430,0015p000_ac51-044717,14.58300000,14.10200000,10.40000000,8.57700000
15100001351047757,0015p000_ac51,0.27157640,1.69531710,0015p000_ac51-047757,16.85000000,16.57000000,12.19400000,8.93300000
15100001351047437,0015p000_ac51,0.37358970,1.94464370,0015p000_ac51-047437,16.47300000,15.92300000,12.49900000,8.47500000
15100001351047587,0015p000_ac51,0.26154640,1.85086060,0015p000_ac51-047587,16.89900000,17.21000000,12.33800000,8.77800000
15100001351048125,0015p000_ac51,0.29167340,1.96451040,0015p000_ac51-048125,17.37100000,16.35200000,11.94300000,8.46800000
15100001351055779,0015p000_ac51,0.48393030,1.93671270,0015p000_ac51-055779,17.31200000,16.77800000,12.18200000,8.79500000
15100001351047685,0015p000_ac51,0.24602490,1.85830740,0015p000_ac51-047685,16.95800000,16.78300000,11.82300000,8.73900000
15100001351047595,0015p000_ac51,0.24606830,1.79390620,0015p000_ac51-047595,16.67800000,16.31700000,11.98300000,8.29100000
15100001351051011,0015p000_ac51,0.45780610,2.08226960,0015p000_ac51-051011,17.22900000,16.86100000,11.97200000,8.60000000
15100001351045949,0015p000_ac51,0.17138800,1.60128820,0015p000_ac51-045949,17.40000000,17.23300000,12.04000000,8.54700000
15100001351047287,0015p000_ac51,0.29130880,1.97366330,0015p000_ac51-047287,15.83500000,15.35600000,12.57800000,8.46700000
15100001351048348,0015p000_ac51,0.35699270,1.84722770,0015p000_ac51-048348,17.34700000,16.55900000,12.50500000,9.01800000
15100001351055210,0015p000_ac51,0.47459040,1.88049520,0015p000_ac51-055210,16.98100000,15.78700000,11.79200000,8.67800000
15100001351049996,0015p000_ac51,0.43799500,2.06715230,0015p000_ac51-049996,16.17000000,15.63500000,12.47600000,8.39100000
15100001351047226,0015p000_ac51,0.19986820,1.92635030,0015p000_ac51-047226,14.19600000,14.24800000,12.31100000,8.69000000
15100001351026358,0015p000_ac51,0.15296430,1.99837480,0015p000_ac51-026358,14.85000000,14.77300000,11.86600000,8.77000000
15100001351045423,0015p000_ac51,0.16590920,1.60041420,0015p000_ac51-045423,16.73800000,16.36700000,12.29600000,8.80200000
